CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,area_total,tipo_suelo,riesgo_sismo,pct_afectacion_sismo,riesgo_inundacion,severidad_inundacion,pct_afectacion_inundacion,riesgo_laderas,pct_afectacion_laderas,ruse_emergencias,pob_total,imu_2020,fracturas_count,fracturas_longitud_m,suma_riesgos,riesgo_sismo_label,riesgo_inundacion_label,riesgo_laderas_label,tipo_suelo_label,riesgo_sismo_norm,riesgo_inundacion_norm,riesgo_laderas_norm,pct_afectacion_sismo_norm,pct_afectacion_inundacion_norm,pct_afectacion_laderas_norm,fracturas_count_norm,fracturas_longitud_m_norm,imu_2020_norm,ruse_emergencias_norm,pob_total_norm,tipo_suelo_norm,area_total_norm,severidad_inundacion_norm,indice_riesgo_compuesto,riesgo_general,riesgo_general_label,alto_riesgo,sismo_x_inundacion,fracturas_por_area,pob_densidad,log_pob,log_area,indice_x_pob,indice_x_area,imu_x_indice,sismo_x_suelo
0900200010311,09,002,0001,0311,395092.19374896924,2.0,4.0,82.11513820224741,5.0,100.0,85.69084905763833,1.0,33.905323729185625,17.0,3817.0,122.802516451772,0.0,0.0,10.0,Alto,Muy Alto,Muy Bajo,Mixto (Zona II),0.8,1.0,0.2,0.8211513820224741,0.8569084905763833,0.33905323729185627,0.0,0.0,0.6484559965083838,0.5230769230769231,0.4023518287395444,0.5,0.4976745959234793,1.0,0.6047302950026018,3,Medio,1,20.0,0.0,9661.036235064714,8.247482004285693,12.886876949597012,0.2522270159017572,0.31107694568145305,74.26240200094193,8.0
0900200010326,09,002,0001,0326,266929.27855867735,2.0,4.0,63.15693340605395,5.0,100.0,79.9301183367928,1.0,15.27098007960592,9.0,8373.0,124.384484254037,0.0,0.0,10.0,Alto,Muy Alto,Muy Bajo,Mixto (Zona II),0.8,1.0,0.2,0.6315693340605395,0.799301183367928,0.1527098007960592,0.0,0.0,0.8278350358334684,0.27692307692307694,0.9127811226307498,0.5,0.3250582423454035,1.0,0.5813019139011321,3,Medio,0,20.0,0.0,31367.859101898473,9.032886946579088,12.494742774288556,0.5318517101124601,0.20202523325107413,72.30493875647693,8.0
0900200010330,09,002,0001,0330,446785.93748424796,2.0,4.0,90.98575953115069,5.0,100.0,99.08653890614389,1.0,18.56422781519189,32.5,2352.0,122.209884341882,2.0,76.30500765411102,10.0,Alto,Muy Alto,Muy Bajo,Mixto (Zona II),0.8,1.0,0.2,0.9098575953115069,0.9908653890614388,0.18564227815191892,0.04173622704507506,1.0,0.5812575501221432,1.0,0.2382212502604803,0.5,0.5672983676138663,1.0,0.648111919187789,3,Medio,1,20.0,4.476416628646717,5264.265955288539,7.763446388727362,13.009837110038637,0.16656933114021524,0.37701372009664963,79.20568268453486,8.0
0900200010824,09,002,0001,0824,506140.27720699954,2.0,4.0,80.66410246794919,5.0,100.0,75.65509450193977,1.0,15.482856645001768,17.0,3028.0,123.213515793592,47.92,76.30500765411102,10.0,Alto,Muy Alto,Muy Bajo,Mixto (Zona II),0.8,1.0,0.2,0.806641024679492,0.7565509450193977,0.15482856645001766,1.0,1.0,0.6950591365933826,0.5230769230769231,0.3139565888624239,0.5,0.6472398208553403,1.0,0.7558996234194132,5,Alto,1,20.0,94.67731014104187,5982.531200064165,8.015987811027237,13.13457111326583,0.25010807624039594,0.4981299781085997,93.1370501885581,8.0
0900200010858,09,002,0001,0858,275757.30529378745,2.0,4.0,64.5063847609752,5.0,100.0,75.6842562386358,1.0,28.373655545236993,14.0,4395.0,123.099946492999,28.0,76.30500765411102,10.0,Alto,Muy Alto,Muy Bajo,Mixto (Zona II),0.8,1.0,0.2,0.645063847609752,0.7568425623863579,0.2837365554523699,0.5843071786310509,1.0,0.6821815344019688,0.4307692307692308,0.4671077839346973,0.5,0.3369482791945333,1.0,0.6735141074773825,4,Medio-Alto,0,20.0,101.53856112776141,15937.927719875406,8.388450315523512,12.527280055587976,0.3234545705472432,0.241813963078748,82.90955059274576,8.0
0900200011057,09,002,0001,1057,240903.37099119634,2.0,4.0,90.27788886199588,5.0,100.0,80.72922907442363,1.0,35.193007812718,9.0,2418.0,124.039964572753,8.0,76.30500765411102,10.0,Alto,Muy Alto,Muy Bajo,Mixto (Zona II),0.8,1.0,0.2,0.9027788886199588,0.8072922907442363,0.35193007812718,0.16694490818030025,1.0,0.7887700122793684,0.27692307692307694,0.2456155288813801,0.5,0.29000522208452445,1.0,0.6260871633152254,3,Medio,0,20.0,33.208335637164474,10037.219446332962,7.791109510610027,12.39215533286009,0.16542411199215593,0.1963746066079597,77.65982955707598,8.0
0900200011061,09,002,0001,1061,62410.639196821736,2.0,4.0,59.16172119949831,5.0,100.0,93.59540800465167,1.0,14.068051150442454,7.0,1719.0,121.467465928384,0.0,0.0,10.0,Alto,Muy Alto,Muy Bajo,Mixto (Zona II),0.8,1.0,0.2,0.5916172119949831,0.9359540800465167,0.14068051150442454,0.0,0.0,0.49707486220659275,0.2153846153846154,0.1673033962145775,0.5,0.04960210346953621,1.0,0.5572600431468514,3,Medio,0,20.0,0.0,27543.38077805715,7.450079569807499,11.041507062553876,0.10467464504938398,0.04528185254341659,67.68896530418998,8.0
090020001117A,09,002,0001,117A,81470.35528697657,2.0,3.0,57.01205754823321,4.0,86.0,69.38878018854909,1.0,15.176798180890211,4.0,1602.0,124.230864031162,0.0,0.0,8.0,Medio,Alto,Muy Bajo,Mixto (Zona II),0.6,0.8,0.2,0.5701205754823321,0.6938878018854909,0.1517679818089021,0.0,0.0,0.8104160669007444,0.12307692307692308,0.15419535684116417,0.5,0.07527270160497188,0.86,0.4747458339990085,2,Bajo-Medio,0,12.0,0.0,19663.59413012266,7.3796321526095525,11.30800676857784,0.08310581063939372,0.05035799425796043,58.97808515289143,6.0
0900200010843,09,002,0001,0843,302588.3759864709,2.0,4.0,72.90243143573785,5.0,100.0,76.22904804657048,1.0,36.57733120066269,16.0,3643.0,123.545600669226,13.0,76.30500765411102,10.0,Alto,Muy Alto,Muy Bajo,Mixto (Zona II),0.8,1.0,0.2,0.7290243143573786,0.7622904804657048,0.3657733120066269,0.2712854757929879,1.0,0.732714179812549,0.49230769230769234,0.38285782146626307,0.5,0.37308573423517377,1.0,0.6401120139697043,3,Medio,0,20.0,42.96265498507202,12039.457854662873,8.200837258379849,12.620131970620486,0.25481375368973747,0.2521830367636978,79.0830232614751,8.0
0900200010966,09,002,0001,0966,269241.19459461677,2.0,3.0,66.27565307108709,4.0,86.0,66.15516312325008,1.0,26.31381870924919,7.0,2047.0,124.603775331384,0.0,0.0,8.0,Medio,Alto,Muy Bajo,Mixto (Zona II),0.6,0.8,0.2,0.6627565307108709,0.6615516312325007,0.2631381870924919,0.0,0.0,0.8527004109256455,0.2153846153846154,0.20405072026995838,0.5,0.3281720488260848,0.86,0.4907324660800751,2,Bajo-Medio,0,12.0,0.0,7602.8484537147715,7.6246189861593985,12.503366605163398,0.10976663476653158,0.1720259446232786,61.1471179512577,6.0
0900200010379,09,002,0001,0379,257988.6599453177,2.0,4.0,84.6535918291743,5.0,100.0,78.89524842094282,1.0,25.400836909916325,12.0,4525.0,122.80958255006,0.0,0.0,10.0,Alto,Muy Alto,Muy Bajo,Mixto (Zona II),0.8,1.0,0.2,0.846535918291743,0.7889524842094282,0.25400836909916324,0.0,0.0,0.6492572200989427,0.36923076923076925,0.48167227212737873,0.5,0.3130165610097458,1.0,0.5960318883144404,3,Medio,0,20.0,0.0,17539.530617194967,8.417593826193482,12.460674785369294,0.29471062608565185,0.20020631108839868,73.19842739042042,8.0
0900300011675,09,003,0001,1675,403919.25691345474,2.0,5.0,88.20852403956407,5.0,100.0,80.79059262657104,1.0,11.979317489169135,10.0,3996.0,122.230545763065,0.0,0.0,11.0,Muy Alto,Muy Alto,Muy Bajo,Mixto (Zona II),1.0,1.0,0.2,0.8820852403956407,0.8079059262657105,0.11979317489169135,0.0,0.0,0.5836003448854689,0.3076923076923077,0.42240600863562117,0.5,0.5095633349865265,1.0,0.6412852980143863,3,Medio,0,25.0,0.0,9893.06632849198,8.293299358711323,12.908972753582939,0.2800170519439969,0.3372511921504485,78.38465196612822,10.0
0900500010563,09,005,0001,0563,293474.2545007173,2.0,3.0,46.19732950160069,5.0,100.0,95.52040379063031,1.0,28.518788897856716,8.0,3592.0,122.78609610159,0.0,0.0,9.0,Medio,Muy Alto,Muy Bajo,Mixto (Zona II),0.6,1.0,0.2,0.4619732950160069,0.9552040379063031,0.28518788897856717,0.0,0.0,0.6465940960090125,0.24615384615384617,0.37714406071374956,0.5,0.3608103703781448,1.0,0.5065183376325004,2,Bajo-Medio,0,15.0,0.0,12239.574493888767,8.186742787113518,12.589548602943612,0.19881045389017557,0.19354093387702048,62.19340928176181,6.0
0900500010987,09,005,0001,0987,309511.4602091311,2.0,3.0,58.64443385831458,3.0,61.0,40.327281136288356,1.0,12.753349023825828,6.0,2773.0,121.68454676835,0.0,0.0,7.0,Medio,Medio,Muy Bajo,Mixto (Zona II),0.6,0.6,0.2,0.5864443385831458,0.40327281136288357,0.12753349023825827,0.0,0.0,0.5216896188869948,0.18461538461538463,0.2853877850998564,0.5,0.38241009731052333,0.61,0.42592310495407837,2,Bajo-Medio,0,9.0,0.0,8959.280532379433,7.928045600874777,12.642753629453537,0.1290591454993891,0.17163884575210459,51.828259984505394,6.0
0901600010694,09,016,0001,0694,186408.66817188734,2.0,4.0,60.86337965331616,4.0,86.0,83.72834190818095,1.0,8.300331491487636,12.0,906.0,124.897145253743,2.0,76.30500765411102,9.0,Alto,Alto,Muy Bajo,Mixto (Zona II),0.8,0.8,0.2,0.6086337965331616,0.8372834190818095,0.08300331491487636,0.04173622704507506,1.0,0.8859655726844924,0.36923076923076925,0.07621932774803883,0.5,0.21660897578329685,0.86,0.5550955702597927,3,Medio,0,16.0,10.729114797149888,4860.2890031089,6.810142450115136,12.135702047763468,0.054954552440077825,0.13472292909551856,69.32985206844664,8.0
0901600010016,09,016,0001,0016,768055.0493886514,2.0,4.0,99.13387247526623,5.0,100.0,100.0,1.0,27.532284232332877,8.0,3454.0,122.317298595533,0.0,0.0,10.0,Alto,Muy Alto,Muy Bajo,Mixto (Zona II),0.8,1.0,0.2,0.9913387247526623,1.0,0.27532284232332876,0.0,0.0,0.593437232668242,0.24615384615384617,0.3616832963245954,0.5,1.0,1.0,0.5962097288443944,3,Medio,0,20.0,0.0,4497.073488090833,8.14757773620177,13.551617990441633,0.22502413849407615,0.5962097288443944,72.92676342862156,8.0
0901600010073,09,016,0001,0073,160582.79760895832,2.0,4.0,68.5015112803006,5.0,100.0,94.04477467551021,1.0,13.27823073498633,6.0,1201.0,123.529714320877,10.0,76.30500765411102,10.0,Alto,Muy Alto,Muy Bajo,Mixto (Zona II),0.8,1.0,0.2,0.6850151128030061,0.9404477467551021,0.1327823073498633,0.20868113522537532,1.0,0.7309128296832057,0.18461538461538463,0.10926951249296983,0.5,0.18182537556686032,1.0,0.605572097715284,3,Medio,0,20.0,62.27317090558732,7479.007825761037,7.091742115095153,11.986571188786213,0.07947244597673125,0.12661131735602732,74.80614823146324,8.0
0900300010234,09,003,0001,0234,183751.84053440645,2.0,3.0,47.93543039215616,1.0,12.5,14.959250785024665,1.0,17.372648961426854,8.0,710.0,125.537379842916,0.0,0.0,5.0,Medio,Muy Bajo,Muy Bajo,Mixto (Zona II),0.6,0.2,0.2,0.4793543039215616,0.14959250785024664,0.17372648961426854,0.0,0.0,0.9585616554771448,0.24615384615384617,0.054260560934457566,0.5,0.21303062475884899,0.125,0.3635071963183514,2,Bajo-Medio,0,3.0,0.0,3863.906875354844,6.566672429803241,12.121346875646246,0.02820194606196028,0.08696657410711091,45.63374097985031,6.0
090030001168A,09,003,0001,168A,371218.4838250254,2.0,5.0,89.09664441026517,5.0,100.0,85.750434160825,1.0,8.8400250063669,13.0,1544.0,125.772810836805,0.0,0.0,11.0,Muy Alto,Muy Alto,Muy Bajo,Mixto (Zona II),1.0,1.0,0.2,0.8909664441026517,0.85750434160825,0.088400250063669,0.0,0.0,0.9852571327496231,0.4,0.14769735441673706,0.5,0.465520265262904,1.0,0.6685401721656934,4,Medio-Alto,0,25.0,0.0,4159.275648374685,7.3427791893318455,12.824548767269459,0.11279309685011536,0.3231206790255588,84.08417661060079,10.0
0900300011707,09,003,0001,1707,538906.3639023844,2.0,5.0,77.05349762150462,5.0,100.0,76.19324237155446,1.0,36.112923581478306,13.0,5005.0,124.042456415063,0.0,0.0,11.0,Muy Alto,Muy Alto,Muy Bajo,Mixto (Zona II),1.0,1.0,0.2,0.7705349762150462,0.7619324237155446,0.36112923581478307,0.0,0.0,0.789052561822462,0.4,0.5354488439157411,0.5,0.6913708582773798,1.0,0.6490954261883268,3,Medio,0,25.0,0.0,9287.327697816141,8.518392471991719,13.197298968519977,0.354993455507029,0.4554382608788931,80.51539111218227,10.0
0900300011726,09,003,0001,1726,264089.9901490325,2.0,4.0,59.4414975412226,5.0,100.0,79.91101385566108,1.0,32.4345008714934,6.0,2983.0,123.752464131724,0.0,0.0,10.0,Alto,Muy Alto,Muy Bajo,Mixto (Zona II),0.8,1.0,0.2,0.594414975412226,0.7991101385566108,0.324345008714934,0.0,0.0,0.756170389933401,0.18461538461538463,0.3089150352572649,0.5,0.3212341438431051,1.0,0.5682847944527252,3,Medio,0,20.0,0.0,11295.392143854524,8.001019961323651,12.484048982402383,0.18523668708435548,0.19540048058836793,70.32664364211502,8.0
0900300011745,09,003,0001,1745,180734.56280465698,2.0,5.0,95.53385800288306,5.0,100.0,88.46626739987032,1.0,0.0562941820306726,6.0,3535.0,124.012146503285,0.0,0.0,11.0,Muy Alto,Muy Alto,Muy Bajo,Mixto (Zona II),1.0,1.0,0.2,0.9553385800288307,0.8846626739987031,0.000562941820306726,0.0,0.0,0.7856157264779107,0.18461538461538463,0.37075809281388156,0.5,0.20896680115848554,1.0,0.6486309496492789,3,Medio,0,25.0,0.0,19559.070191907496,8.170751423757533,12.10479026299777,0.2505502275048026,0.1526323291536765,80.43811635447125,10.0
0900300011317,09,003,0001,1317,163383.14749019008,2.0,4.0,60.621905593228874,5.0,100.0,96.1514790007568,1.0,28.975426439608327,9.0,2754.0,123.260961945815,0.0,0.0,10.0,Alto,Muy Alto,Muy Bajo,Mixto (Zona II),0.8,1.0,0.2,0.6062190559322888,0.9615147900075679,0.28975426439608326,0.0,0.0,0.7004390471030961,0.27692307692307694,0.2832591291332337,0.5,0.18559702967228783,1.0,0.5729040922143532,3,Medio,0,20.0,0.0,16856.08364329838,7.9211727215870145,12.003859440117722,0.17240647652934807,0.12187000641489981,70.61670950903508,8.0
0900300011143,09,003,0001,1143,59075.336179771104,2.0,4.0,54.68462263467786,5.0,100.0,70.08216429347274,1.0,9.048446163280992,5.0,540.0,124.676427499321,0.0,0.0,10.0,Alto,Muy Alto,Muy Bajo,Mixto (Zona II),0.8,1.0,0.2,0.5468462263467786,0.7008216429347275,0.09048446163280993,0.0,0.0,0.8609384269401077,0.15384615384615385,0.03521469175941258,0.5,0.045109947185275556,1.0,0.5675638502239785,3,Medio,0,20.0,0.0,9140.87053786263,6.293419278846481,10.986585720161926,0.03349008131136408,0.043654455865051435,70.76183322368533,8.0
0900200011127,09,002,0001,1127,150471.93068103385,2.0,4.0,72.30522177904031,5.0,100.0,79.2836348839148,1.0,27.508449623595315,6.0,2837.0,124.924885530036,0.0,0.0,10.0,Alto,Muy Alto,Muy Bajo,Mixto (Zona II),0.8,1.0,0.2,0.7230522177904031,0.792836348839148,0.27508449623595316,0.0,0.0,0.8891110375320854,0.18461538461538463,0.29255799467163807,0.5,0.16820754409025787,1.0,0.5852228062229134,3,Medio,0,20.0,0.0,18854.0147465363,7.950854857719988,11.92153848440936,0.181421308119369,0.11465272652139599,73.1088920769639,8.0
0900200010171,09,002,0001,0171,128364.6078267297,2.0,4.0,78.36398309845437,5.0,100.0,80.99394934949918,1.0,17.822476625160235,6.0,2313.0,124.158851282341,0.0,0.0,10.0,Alto,Muy Alto,Muy Bajo,Mixto (Zona II),0.8,1.0,0.2,0.7836398309845437,0.8099394934949917,0.17822476625160236,0.0,0.0,0.802250554502721,0.18461538461538463,0.23385190380267587,0.5,0.13843227366341682,1.0,0.5857267911269766,3,Medio,0,20.0,0.0,18018.985444353595,7.746732907753621,11.762637782542546,0.1480397823172919,0.0978921887128656,72.7231655516171,8.0
0900200010364,09,002,0001,0364,170101.80138069234,2.0,4.0,74.51159579309655,5.0,100.0,69.36417066452103,1.0,19.609818327255866,6.0,3407.0,122.749396435792,0.0,0.0,10.0,Alto,Muy Alto,Muy Bajo,Mixto (Zona II),0.8,1.0,0.2,0.7451159579309654,0.6936417066452103,0.19609818327255865,0.0,0.0,0.642432727626563,0.18461538461538463,0.3564176736703183,0.5,0.19464605554540954,1.0,0.5746539899388824,3,Medio,0,20.0,0.0,20029.18236224344,8.133880887949205,12.044158247270635,0.21393718447486995,0.12726910517288043,70.5384304244175,8.0
0900300010713,09,003,0001,0713,565116.3696785995,2.0,5.0,100.0,5.0,100.0,96.95013041889163,1.0,25.185661507095435,17.0,4685.0,124.583953981293,0.0,0.0,11.0,Muy Alto,Muy Alto,Muy Bajo,Mixto (Zona II),1.0,1.0,0.2,1.0,0.9695013041889163,0.25185661507095436,0.0,0.0,0.8504528716695635,0.5230769230769231,0.49959779605683285,0.5,0.7266718313992307,1.0,0.6791380281988628,4,Medio-Alto,1,25.0,0.0,8290.327888863872,8.452334619067742,13.244788722499294,0.34767651883425366,0.49969337134351316,84.6097008520732,10.0
0900300011124,09,003,0001,1124,768055.0493886514,2.0,3.0,55.43204911430539,4.0,86.0,71.7600966825739,1.0,43.12129204233486,32.5,5743.0,121.480389340648,0.0,0.0,8.0,Medio,Alto,Muy Bajo,Mixto (Zona II),0.6,0.8,0.2,0.5543204911430539,0.717600966825739,0.4312129204233486,0.0,0.0,0.498540245555988,1.0,0.6181303230403481,0.5,1.0,0.86,0.5192726515692437,2,Bajo-Medio,1,12.0,0.0,7477.328616706907,8.65591111072806,13.551617990441633,0.3258682006187146,0.5192726515692437,63.081443886582385,6.0
0900300010130,09,003,0001,0130,466790.5809360518,2.0,4.0,58.89824341662052,5.0,100.0,87.16244657226872,1.0,12.720469958788673,28.0,2171.0,123.770431140152,0.0,0.0,10.0,Alto,Muy Alto,Muy Bajo,Mixto (Zona II),0.8,1.0,0.2,0.5889824341662052,0.8716244657226873,0.12720469958788672,0.0,0.0,0.7582076657279818,0.8615384615384616,0.21794300131528532,0.5,0.5942416421340566,1.0,0.6153366703273878,3,Medio,1,20.0,0.0,4650.907898883713,7.683403681053826,13.05363814353363,0.14597562271548478,0.3739749670834222,76.16048498276636,8.0
090030001015A,09,003,0001,015A,652317.4189222393,2.0,4.0,91.75299794307128,5.0,100.0,88.22016770439764,1.0,34.81806481086649,24.0,5065.0,123.773169164735,0.0,0.0,10.0,Alto,Muy Alto,Muy Bajo,Mixto (Zona II),0.8,1.0,0.2,0.9175299794307128,0.8822016770439763,0.3481806481086649,0.0,0.0,0.7585181298339156,0.7384615384615385,0.5421709153892863,0.5,0.8441186538772475,1.0,0.6330206125384605,3,Medio,1,20.0,0.0,7764.6247870682455,8.53030683056162,13.388288094273836,0.35035233595665216,0.5376312185231301,78.35096736048705,8.0
0901600010054,09,016,0001,0054,407780.0622290584,2.0,4.0,68.73708510964897,3.0,61.0,48.070498440873585,1.0,34.97718514696584,28.0,4315.0,121.25589568914,1.0,20.026920206033186,8.0,Alto,Medio,Muy Bajo,Mixto (Zona II),0.8,0.6,0.2,0.6873708510964898,0.4807049844087359,0.3497718514696584,0.02086811352253753,0.2624587929643463,0.4730849515326656,0.8615384615384616,0.4581450219699703,0.5,0.5147632645797701,0.61,0.5320818250004253,2,Bajo-Medio,1,12.0,2.452302338014455,10581.684588532375,8.370084326378025,12.918485697174773,0.25088051957349455,0.2824958443829356,64.51805827033883,8.0
0901600010069,09,016,0001,0069,327098.1516773001,2.0,4.0,67.87984771288801,5.0,100.0,86.31772802263293,1.0,29.551578682842585,15.0,4680.0,124.631966124033,21.0,76.30500765411102,10.0,Alto,Muy Alto,Muy Bajo,Mixto (Zona II),0.8,1.0,0.2,0.6787984771288801,0.8631772802263293,0.29551578682842583,0.4382303839732882,1.0,0.8558969597403243,0.46153846153846156,0.4990376234340374,0.5,0.4060967507252854,1.0,0.6651409760610123,4,Medio-Alto,0,20.0,64.20091306635578,14307.632054787859,8.45126704130007,12.6980186200572,0.3401474914457234,0.28326925791005303,82.89782759614233,8.0
0901600011029,09,016,0001,1029,252707.60001447896,2.0,3.0,66.21728297146181,5.0,100.0,82.77924576729102,1.0,44.18233069620541,12.0,2458.0,123.527040910942,9.0,76.30500765411102,9.0,Medio,Muy Alto,Muy Bajo,Mixto (Zona II),0.6,1.0,0.2,0.6621728297146181,0.8277924576729102,0.44182330696205413,0.18781302170283778,1.0,0.7306096922203725,0.36923076923076925,0.2500969098637436,0.5,0.3059037600334637,1.0,0.5635224180897676,3,Medio,0,15.0,35.61428306661273,9726.656419748231,7.807510042216192,12.439992325304035,0.15135640099050962,0.1854117070686172,69.61025679360768,6.0
090160001118A,09,016,0001,118A,450753.8824174687,2.0,4.0,78.36545585952605,5.0,100.0,85.0845769427328,1.0,19.51368813827246,32.5,7942.0,124.788431227621,39.0,76.30500765411102,10.0,Alto,Muy Alto,Muy Bajo,Mixto (Zona II),0.8,1.0,0.2,0.7836545585952606,0.8508457694273279,0.19513688138272461,0.8138564273789637,1.0,0.87363850917599,1.0,0.8644942425457829,0.5,0.572642598310821,1.0,0.7684527542532649,5,Alto,1,20.0,86.52171733016797,17619.37125733831,8.980046316633132,13.018678972770557,0.6668908675385926,0.4509872862755952,95.89401367580949,8.0
0901600011211,09,016,0001,1211,297210.8897440305,2.0,4.0,74.36336185214105,4.0,86.0,62.519867914521555,1.0,31.377532357260304,21.0,5224.0,123.743044094061,2.0,49.88613320865959,9.0,Alto,Alto,Muy Bajo,Mixto (Zona II),0.8,0.8,0.2,0.7436336185214105,0.6251986791452155,0.313775323572603,0.04173622704507506,0.6537727305499053,0.7551022535882908,0.6461538461538462,0.5599844047941813,0.5,0.365843061382359,0.86,0.5787370054486579,3,Medio,1,16.0,6.729228534400194,17576.744931853307,8.561210076833012,12.602200596893733,0.3303635596857115,0.22395131762248524,71.6146787840981,8.0
0901600011226,09,016,0001,1226,243162.0320109982,2.0,4.0,90.3989414895448,4.0,86.0,71.94416474836352,1.0,19.68801168711976,24.0,5300.0,124.637562422434,8.0,76.30500765411102,9.0,Alto,Alto,Muy Bajo,Mixto (Zona II),0.8,0.8,0.2,0.9039894148954479,0.7194416474836351,0.1968801168711976,0.16694490818030025,1.0,0.8565315229909233,0.7384615384615385,0.568499028660672,0.5,0.29304730199218143,0.86,0.6218797732605348,3,Medio,1,16.0,32.89987311686127,21796.165939920593,8.575650760987806,12.40148741098626,0.36015547159272626,0.19688373828534173,77.50957905900901,8.0
0901600010020,09,016,0001,0020,768055.0493886514,2.0,4.0,72.56481769619857,4.0,86.0,95.53617268492285,1.0,43.33406076352669,8.0,2880.0,122.293828999166,0.0,0.0,9.0,Alto,Alto,Muy Bajo,Mixto (Zona II),0.8,0.8,0.2,0.7256481769619857,0.9553617268492285,0.43334060763526694,0.0,0.0,0.5907760194351828,0.24615384615384617,0.2973754792276788,0.5,1.0,0.86,0.5348214243594872,2,Bajo-Medio,0,16.0,0.0,3749.7312234225824,7.9658927350845286,13.551617990441633,0.16830964346340196,0.5348214243594872,65.40535981570952,8.0
0901600010891,09,016,0001,0891,272536.03134402895,2.0,3.0,62.600989125803935,5.0,100.0,86.72146017338285,1.0,21.245697887777872,18.0,2076.0,123.58929904676,10.0,76.30500765411102,9.0,Medio,Muy Alto,Muy Bajo,Mixto (Zona II),0.6,1.0,0.2,0.6260098912580393,0.8672146017338285,0.21245697887777873,0.20868113522537532,1.0,0.7376691308367676,0.5538461538461539,0.20729972148217193,0.5,0.33260970307633436,1.0,0.5770356488955185,3,Medio,1,15.0,36.69239605010889,7617.341420002605,7.638679823876112,12.515529778693042,0.13089941617298764,0.2047548620625406,71.31543137198945,6.0
090160001068A,09,016,0001,068A,447391.1540864225,2.0,4.0,73.30761343418398,4.0,86.0,82.69866433432443,1.0,20.858724366588444,24.0,2198.0,124.513272130097,21.0,76.30500765411102,9.0,Alto,Alto,Muy Bajo,Mixto (Zona II),0.8,0.8,0.2,0.7330761343418398,0.8269866433432443,0.20858724366588444,0.4382303839732882,1.0,0.8424382695094523,0.7384615384615385,0.2209679334783807,0.5,0.5681135042143187,0.86,0.6481948695111208,3,Medio,1,16.0,46.93879127512528,4912.92682012978,7.695757990554761,13.011190791197812,0.15568292882974852,0.37757274165999816,80.7088641807709,8.0
0901600010270,09,016,0001,0270,364254.22290431027,2.0,4.0,73.79975316825664,5.0,100.0,73.21161112808944,1.0,36.17455241834036,19.0,7375.0,122.791580317686,0.0,0.0,10.0,Alto,Muy Alto,Muy Bajo,Mixto (Zona II),0.8,1.0,0.2,0.7379975316825664,0.7321161112808945,0.3617455241834036,0.0,0.0,0.6472159502675771,0.5846153846153846,0.8009706671207799,0.5,0.4561404433096094,1.0,0.6023236769710612,3,Medio,1,20.0,0.0,20246.8483170816,8.90598676523643,12.805610062744796,0.4853998926582064,0.28565523144024063,73.96027615803601,8.0
0900300011425,09,003,0001,1425,374967.60098002007,2.0,4.0,86.60774531186824,5.0,100.0,88.90067544068062,1.0,18.407441657553626,21.0,6786.0,121.557543739687,0.0,0.0,10.0,Alto,Muy Alto,Muy Bajo,Mixto (Zona II),0.8,1.0,0.2,0.8660774531186824,0.8890067544068061,0.18407441657553625,0.0,0.0,0.50728876873042,0.6461538461538462,0.734982332155477,0.5,0.4705697675426494,1.0,0.6098814039167848,3,Medio,1,20.0,0.0,18097.56358219757,8.822764296703758,12.834597570726988,0.45223790711678974,0.2977465835177184,74.1356854326363,8.0
0900300010018,09,003,0001,0018,768055.0493886514,2.0,4.0,84.07835756289624,4.0,86.0,68.02631681028933,1.0,16.872742410994437,20.0,1658.0,123.734750890418,0.0,0.0,9.0,Alto,Alto,Muy Bajo,Mixto (Zona II),0.8,0.8,0.2,0.8407835756289624,0.6802631681028933,0.16872742410994437,0.0,0.0,0.754161888746301,0.6153846153846154,0.1604692902164731,0.5,1.0,0.86,0.5780477035645551,3,Medio,1,16.0,0.0,2158.6994334842507,7.413970290190444,13.551617990441633,0.10472633912582992,0.5780477035645551,71.52458860333842,8.0
0900300010037,09,003,0001,0037,334111.76995798125,2.0,4.0,75.90811358176937,3.0,61.0,39.75590351595404,1.0,17.356683959534767,12.0,1428.0,124.575776625225,0.0,0.0,8.0,Alto,Medio,Muy Bajo,Mixto (Zona II),0.8,0.6,0.2,0.7590811358176937,0.3975590351595404,0.17356683959534766,0.0,0.0,0.8495256427628832,0.36923076923076925,0.13470134956788285,0.5,0.41554304968939804,0.61,0.5190489268497135,2,Bajo-Medio,0,12.0,0.0,4274.018841597795,7.264730177929867,12.719233849577835,0.08099239114258765,0.22579157025604593,64.66092316879266,8.0
0900300011694,09,003,0001,1694,126805.81356814424,2.0,5.0,93.20157190668122,5.0,100.0,75.08278445899283,1.0,24.666827999468524,6.0,1542.0,125.482778164462,0.0,0.0,11.0,Muy Alto,Muy Alto,Muy Bajo,Mixto (Zona II),1.0,1.0,0.2,0.9320157190668122,0.7508278445899284,0.24666827999468524,0.0,0.0,0.9523703811587985,0.18461538461538463,0.1474732853676189,0.5,0.1363328100198507,1.0,0.6551028535063618,4,Medio-Alto,0,25.0,0.0,12160.325750138765,7.341483852363161,11.750420054306145,0.11038284435412882,0.10815741707031143,82.20412604144484,10.0
